"","participantId","task","id","rsp_time","status","data.select.x","data.select.y","pixel.select.x","pixel.select.y","param.mu","param.sigma","param.lambda","param.p","param.q","pixelToMM","dist_to_screen","data.ans.y","data.ans.x","va.resp.x","va.resp.y","va.ans.x","va.ans.y"
"40","67e557aa25a43e8dde6c806c","task3","10",20.164,"completed",-0.33,0.50027714950791,299.845,212.390525944375,-0.87,0.9,0.4,3.57,38.13,4.64705882352941,547.956608573329,0.5,-0.330751989113493,5.6172131616169,4.44414521408338,5.61631009495429,4.44168565938908
"41","67f441842da280dba751a76b","task3","1",18.737,"completed",-0.81,0.512476406506077,274.165,207.5718194301,0.06,1.03,-0.59,3.78,47.24,6.25882352941176,470.292618151813,0.5,-0.84889499946195,4.36133853212229,3.93877937285243,4.32089157224392,3.842961271696
"42","67f441842da280dba751a76b","task3","2",11.543,"completed",-0.08,0.506257146097298,313.22,210.028427291567,-0.6,1.5,0.22,3.45,13.22,6.25882352941176,470.292618151813,0.5,-0.108033226441213,5.12025376207098,3.89101648262387,5.09111801324842,3.842961271696
"43","67f441842da280dba751a76b","task3","3",4.867,"completed",-1.64,0.506776499153168,229.76,209.823282834499,-1.77,0.92,0.08,3.49,31.64,6.25882352941176,470.292618151813,0.5,-1.65883450707493,3.49800075090728,3.89500508009051,3.47840475597309,3.842961271696
"44","67f441842da280dba751a76b","task3","4",4.055,"completed",-0.44,0.522743304566547,293.96,203.516394696214,-1.21,0.68,0.71,4.09,16.57,6.25882352941176,470.292618151813,0.5,-0.487169808992735,4.74604622015771,4.01762444668182,4.69700715883232,3.842961271696
"45","67f441842da280dba751a76b","task3","5",7.649,"completed",0.52,0.512131881276444,345.32,207.707906895805,1.13,1.33,-0.34,3.12,38.27,6.25882352941176,470.292618151813,0.5,0.472791568286858,5.74368631861786,3.93613351179922,5.69464604674661,3.842961271696
"46","67f441842da280dba751a76b","task3","6",5.898,"completed",-1.23,0.519212577643039,251.695,204.911031830999,-1.62,1.26,0.17,3.26,49.16,6.25882352941176,470.292618151813,0.5,-1.30199324746063,3.92452456508711,3.99051050688766,3.84963738468369,3.842961271696
"47","67f441842da280dba751a76b","task3","7",4.905,"completed",-0.13,0.508542295225081,310.545,209.125793386093,-0.81,1.67,0.25,3.76,21.32,6.25882352941176,470.292618151813,0.5,-0.17356009299165,5.0682868451226,3.9085662076353,5.02301146928801,3.842961271696
"48","67f441842da280dba751a76b","task3","8",5.375,"completed",1.54,0.510123575976927,399.89,208.501187489114,1.4,0.78,0.12,2.14,29.89,6.25882352941176,470.292618151813,0.5,1.51968746246572,6.80272154694979,3.92071018404634,6.7816424000257,3.842961271696
"49","67f441842da280dba751a76b","task3","9",18.184,"completed",0.87,0.514969167510091,364.045,206.587178833514,1.11,0.82,-0.22,4.06,9.22,6.25882352941176,470.292618151813,0.5,0.832178513968254,6.10720059231346,3.95792298122644,6.06792453322435,3.842961271696
"50","67f441842da280dba751a76b","task3","10",12.536,"completed",-0.5,0.511426597032722,290.75,207.986494172075,-0.92,0.58,0.45,4.24,7.99,6.25882352941176,470.292618151813,0.5,-0.520389605556893,4.68366823252964,3.93071710550476,4.66246988901834,3.842961271696
"51","67f9736009c0ccdd5034f448","task3","1",17.366,"completed",-0.77,0.500904017550958,276.305,212.142913067372,-1.44,1.14,0.37,4.68,37.25,5.88235294117647,559.39971590409,0.5,-0.773262057483713,3.93887657730377,3.44405539717156,3.93584141532755,3.43784339473423
"52","67f9736009c0ccdd5034f448","task3","2",9.264,"completed",-0.33,0.492833235213682,299.845,215.330872090596,-0.85,1.79,0.2,4.31,14.62,5.88235294117647,559.39971590409,0.5,-0.2898468686311,4.34821955668848,3.38859589485309,4.38556964689558,3.43784339473423
"53","67f9736009c0ccdd5034f448","task3","3",17.529,"completed",1.19,0.510213277008418,381.165,208.465755581675,1.83,1.39,-0.32,4.14,8.38,5.88235294117647,559.39971590409,0.5,1.14629609131732,5.76139411610819,3.50802326113824,5.72078413287003,3.43784339473423
"54","67f9736009c0ccdd5034f448","task3","4",38.675,"completed",1.75,0.497910630289487,411.125,213.325301035653,1.96,0.81,-0.19,2.46,11.81,5.88235294117647,559.39971590409,0.5,1.75454774727575,6.28161840264964,3.42348610755382,6.28584210056236,3.43784339473423
"55","67f9736009c0ccdd5034f448","task3","5",18.167,"completed",-1.45,0.494925558850238,239.925,214.504404254156,-1.31,1.15,-0.07,3.56,42.32,5.88235294117647,559.39971590409,0.5,-1.43227174135126,3.30606148394012,3.40297374098089,3.32256231515111,3.43784339473423
"56","67f9736009c0ccdd5034f448","task3","6",8.71,"completed",-1.56,0.49272388270323,234.04,215.374066332224,-1.86,1.1,0.23,2.12,26.66,5.88235294117647,559.39971590409,0.5,-1.53942788270927,3.20367436604582,3.38784445292032,3.22282312174242,3.43784339473423
"57","67f9736009c0ccdd5034f448","task3","7",16.331,"completed",2.25,0.511998838619422,437.875,207.760458745328,1.46,0.71,0.69,4.9,22.55,5.88235294117647,559.39971590409,0.5,2.22324879520746,6.7458861042992,3.52029236237363,6.72105214075151,3.43784339473423
"58","67f9736009c0ccdd5034f448","task3","8",17.7,"completed",1.28,0.491577451107136,385.98,215.826906812681,1.19,0.52,0.14,2.78,14.33,5.88235294117647,559.39971590409,0.5,1.29232830650981,5.8450181835855,3.37996645644835,5.85647262411343,3.43784339473423
