participantId,trialId,trialOrder,responseId,answer,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"5df11e6cdc85350234932daa","participantTags","","participantTags","[""virtual-chinrest""]","","","","","","","","","",""
"5df11e6cdc85350234932daa","introduction","0","prolificId","5df11e6cdc85350234932daa","3882","","","","","","","","",""
"5df11e6cdc85350234932daa","introduction","0","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","consent","1","consentApproval","Accept","64193","","","","","","","","",""
"5df11e6cdc85350234932daa","consent","1","windowEvents","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":90,""visibility"":2}","","","","","","","","","",""
"5df11e6cdc85350234932daa","chinrest_intro","2","","","16001","","","","","","","","",""
"5df11e6cdc85350234932daa","chinrest_intro","2","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":1,""mouseup"":1,""resize"":1,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.card-size","3","pixelsPerMM","4.4859813084112155","91479","pixelsPerMM","85.6","53.98","","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.card-size","3","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":73,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-MM","426.37396879902207","238634","","","","13.5","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.blindspot-distance","4","dist-calibration-CM","42.637396879902205","238634","","","","13.5","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.blindspot-distance","4","ball-positions","[643,627,657,659,633]","238634","","","","13.5","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.blindspot-distance","4","square-position","1095.5","238634","","","","13.5","","","","",""
"5df11e6cdc85350234932daa","$virtual-chinrest.components.blindspot-distance","4","windowEvents","{""focus"":8,""input"":0,""keydown"":32,""keyup"":32,""mousemove"":196,""mousedown"":10,""mouseup"":10,""resize"":1,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","study_overview","5","","","50550","","","","","","","","",""
"5df11e6cdc85350234932daa","study_overview","5","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","task1_intro","6","","","25032","","","","","","","","",""
"5df11e6cdc85350234932daa","task1_intro","6","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_train_1","7","location-x","0.2","108146","","","","","Block5","true","0.2","0.75",""
"5df11e6cdc85350234932daa","block5_train_1","7","location-y","0.75","108146","","","","","Block5","true","0.2","0.75",""
"5df11e6cdc85350234932daa","block5_train_1","7","slider-x","0.21","108146","","","","","Block5","true","0.2","0.75",""
"5df11e6cdc85350234932daa","block5_train_1","7","slider-y","0.75","108146","","","","","Block5","true","0.2","0.75",""
"5df11e6cdc85350234932daa","block5_train_1","7","windowEvents","{""focus"":6,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":202,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":48,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_train_2","8","location-x","-1.5","47856","","","","","Block5","true","-1.5","0.4",""
"5df11e6cdc85350234932daa","block5_train_2","8","location-y","0.4","47856","","","","","Block5","true","-1.5","0.4",""
"5df11e6cdc85350234932daa","block5_train_2","8","slider-x","-1.5","47856","","","","","Block5","true","-1.5","0.4",""
"5df11e6cdc85350234932daa","block5_train_2","8","slider-y","0.4","47856","","","","","Block5","true","-1.5","0.4",""
"5df11e6cdc85350234932daa","block5_train_2","8","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":67,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","task1_test_intro","9","","","15587","","","","","","","","",""
"5df11e6cdc85350234932daa","task1_test_intro","9","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_9","10","location-x","-2.9","38948","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_9","10","location-y","0.21","38948","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_9","10","slider-x","-2.91","38948","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_9","10","slider-y","0.22","38948","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_9","10","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":101,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_8","11","location-x","1.68","50561","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_8","11","location-y","0.46","50561","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_8","11","slider-x","1.6","50561","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_8","11","slider-y","0.48","50561","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_8","11","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":90,""mousedown"":6,""mouseup"":6,""resize"":1,""scroll"":7,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_4","12","location-x","-2.08","82025","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_4","12","location-y","0.89","82025","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_4","12","slider-x","-2.2","82025","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_4","12","slider-y","0.89","82025","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_4","12","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":125,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_2","13","location-x","-0.7","73589","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_2","13","location-y","0.54","73589","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_2","13","slider-x","-0.75","73589","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_2","13","slider-y","0.55","73589","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_2","13","windowEvents","{""focus"":6,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":153,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_1","14","location-x","1.66","20331","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_1","14","location-y","0.35","20331","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_1","14","slider-x","1.64","20331","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_1","14","slider-y","0.35","20331","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_1","14","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_3","15","location-x","0.43","28672","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_3","15","location-y","0.15","28672","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_3","15","slider-x","0.44","28672","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_3","15","slider-y","0.16","28672","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_3","15","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":56,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_6","16","location-x","-3.68","42428","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_6","16","location-y","0.42","42428","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_6","16","slider-x","-3.7","42428","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_6","16","slider-y","0.42","42428","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_6","16","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_5","17","location-x","0.62","60450","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_5","17","location-y","0.66","60450","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_5","17","slider-x","0.54","60450","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_5","17","slider-y","0.66","60450","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_5","17","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":79,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_10","18","location-x","-2.79","25405","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_10","18","location-y","0.86","25405","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_10","18","slider-x","-2.87","25405","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_10","18","slider-y","0.86","25405","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_10","18","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","block5_test_7","19","location-x","0.61","41691","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_7","19","location-y","0.39","41691","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_7","19","slider-x","0.62","41691","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_7","19","slider-y","0.4","41691","","","","","Block5","false","","",""
"5df11e6cdc85350234932daa","block5_test_7","19","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":72,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","task2_intro","20","","","20715","","","","","","","","",""
"5df11e6cdc85350234932daa","task2_intro","20","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","moritz_train_pointArc_1","21","pixelResponse","100","136477","","","","","point","true","","","4"
"5df11e6cdc85350234932daa","moritz_train_pointArc_1","21","numericResponse","0.5","136477","","","","","point","true","","","4"
"5df11e6cdc85350234932daa","moritz_train_pointArc_1","21","windowEvents","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":124,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","moritz_train_pointArc_2","22","pixelResponse","102","51456","","","","","point","true","","","5"
"5df11e6cdc85350234932daa","moritz_train_pointArc_2","22","numericResponse","0.49","51456","","","","","point","true","","","5"
"5df11e6cdc85350234932daa","moritz_train_pointArc_2","22","windowEvents","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","task2_test_intro","23","","","9408","","","","","","","","",""
"5df11e6cdc85350234932daa","task2_test_intro","23","windowEvents","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_19","24","pixelResponse","86","19654","","","","","pointArc","","","","58"
"5df11e6cdc85350234932daa","pointArc_task_19","24","numericResponse","0.57","19654","","","","","pointArc","","","","58"
"5df11e6cdc85350234932daa","pointArc_task_19","24","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_16","25","pixelResponse","94","23125","","","","","pointArc","","","","47"
"5df11e6cdc85350234932daa","pointArc_task_16","25","numericResponse","0.53","23125","","","","","pointArc","","","","47"
"5df11e6cdc85350234932daa","pointArc_task_16","25","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_13","26","pixelResponse","116.00000000000001","25319","","","","","pointArc","","","","44"
"5df11e6cdc85350234932daa","pointArc_task_13","26","numericResponse","0.42","25319","","","","","pointArc","","","","44"
"5df11e6cdc85350234932daa","pointArc_task_13","26","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_45","27","pixelResponse","150","25192","","","","","pointArc","","","","140"
"5df11e6cdc85350234932daa","pointArc_task_45","27","numericResponse","0.25","25192","","","","","pointArc","","","","140"
"5df11e6cdc85350234932daa","pointArc_task_45","27","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":67,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_31","28","pixelResponse","89.99999999999999","29760","","","","","pointArc","","","","94"
"5df11e6cdc85350234932daa","pointArc_task_31","28","numericResponse","0.55","29760","","","","","pointArc","","","","94"
"5df11e6cdc85350234932daa","pointArc_task_31","28","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_23","29","pixelResponse","100","9818","","","","","pointArc","","","","70"
"5df11e6cdc85350234932daa","pointArc_task_23","29","numericResponse","0.5","9818","","","","","pointArc","","","","70"
"5df11e6cdc85350234932daa","pointArc_task_23","29","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_6","30","pixelResponse","98","13752","","","","","pointArc","","","","21"
"5df11e6cdc85350234932daa","pointArc_task_6","30","numericResponse","0.51","13752","","","","","pointArc","","","","21"
"5df11e6cdc85350234932daa","pointArc_task_6","30","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_29","31","pixelResponse","94","13618","","","","","pointArc","","","","92"
"5df11e6cdc85350234932daa","pointArc_task_29","31","numericResponse","0.53","13618","","","","","pointArc","","","","92"
"5df11e6cdc85350234932daa","pointArc_task_29","31","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_11","32","pixelResponse","92","10800","","","","","pointArc","","","","34"
"5df11e6cdc85350234932daa","pointArc_task_11","32","numericResponse","0.54","10800","","","","","pointArc","","","","34"
"5df11e6cdc85350234932daa","pointArc_task_11","32","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_39","33","pixelResponse","108","14488","","","","","pointArc","","","","118"
"5df11e6cdc85350234932daa","pointArc_task_39","33","numericResponse","0.46","14488","","","","","pointArc","","","","118"
"5df11e6cdc85350234932daa","pointArc_task_39","33","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":52,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_42","34","pixelResponse","108","32907","","","","","pointArc","","","","129"
"5df11e6cdc85350234932daa","pointArc_task_42","34","numericResponse","0.46","32907","","","","","pointArc","","","","129"
"5df11e6cdc85350234932daa","pointArc_task_42","34","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":104,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_38","35","pixelResponse","94","16311","","","","","pointArc","","","","117"
"5df11e6cdc85350234932daa","pointArc_task_38","35","numericResponse","0.53","16311","","","","","pointArc","","","","117"
"5df11e6cdc85350234932daa","pointArc_task_38","35","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_5","36","pixelResponse","102","9822","","","","","pointArc","","","","20"
"5df11e6cdc85350234932daa","pointArc_task_5","36","numericResponse","0.49","9822","","","","","pointArc","","","","20"
"5df11e6cdc85350234932daa","pointArc_task_5","36","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","attention_check","37","attention_check","the stock price","157556","","","","","","","","",""
"5df11e6cdc85350234932daa","attention_check","37","windowEvents","{""focus"":2,""input"":29,""keydown"":29,""keyup"":29,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_46","38","pixelResponse","72","13369","","","","","pointArc","","","","141"
"5df11e6cdc85350234932daa","pointArc_task_46","38","numericResponse","0.64","13369","","","","","pointArc","","","","141"
"5df11e6cdc85350234932daa","pointArc_task_46","38","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_44","39","pixelResponse","120","17348","","","","","pointArc","","","","131"
"5df11e6cdc85350234932daa","pointArc_task_44","39","numericResponse","0.4","17348","","","","","pointArc","","","","131"
"5df11e6cdc85350234932daa","pointArc_task_44","39","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_47","40","pixelResponse","126","13886","","","","","pointArc","","","","142"
"5df11e6cdc85350234932daa","pointArc_task_47","40","numericResponse","0.37","13886","","","","","pointArc","","","","142"
"5df11e6cdc85350234932daa","pointArc_task_47","40","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_10","41","pixelResponse","112.00000000000001","14953","","","","","pointArc","","","","33"
"5df11e6cdc85350234932daa","pointArc_task_10","41","numericResponse","0.44","14953","","","","","pointArc","","","","33"
"5df11e6cdc85350234932daa","pointArc_task_10","41","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_37","42","pixelResponse","118.00000000000001","14062","","","","","pointArc","","","","116"
"5df11e6cdc85350234932daa","pointArc_task_37","42","numericResponse","0.41","14062","","","","","pointArc","","","","116"
"5df11e6cdc85350234932daa","pointArc_task_37","42","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","attention_check","43","attention_check","the average stock price","52411","","","","","","","","",""
"5df11e6cdc85350234932daa","attention_check","43","windowEvents","{""focus"":2,""input"":28,""keydown"":29,""keyup"":29,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_33","44","pixelResponse","160","29367","","","","","pointArc","","","","104"
"5df11e6cdc85350234932daa","pointArc_task_33","44","numericResponse","0.2","29367","","","","","pointArc","","","","104"
"5df11e6cdc85350234932daa","pointArc_task_33","44","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_18","45","pixelResponse","130","10432","","","","","pointArc","","","","57"
"5df11e6cdc85350234932daa","pointArc_task_18","45","numericResponse","0.35","10432","","","","","pointArc","","","","57"
"5df11e6cdc85350234932daa","pointArc_task_18","45","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_3","46","pixelResponse","98","11403","","","","","pointArc","","","","10"
"5df11e6cdc85350234932daa","pointArc_task_3","46","numericResponse","0.51","11403","","","","","pointArc","","","","10"
"5df11e6cdc85350234932daa","pointArc_task_3","46","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_15","47","pixelResponse","104.00000000000001","8798","","","","","pointArc","","","","46"
"5df11e6cdc85350234932daa","pointArc_task_15","47","numericResponse","0.48","8798","","","","","pointArc","","","","46"
"5df11e6cdc85350234932daa","pointArc_task_15","47","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_21","48","pixelResponse","108","15471","","","","","pointArc","","","","68"
"5df11e6cdc85350234932daa","pointArc_task_21","48","numericResponse","0.46","15471","","","","","pointArc","","","","68"
"5df11e6cdc85350234932daa","pointArc_task_21","48","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_43","49","pixelResponse","110.00000000000001","16252","","","","","pointArc","","","","130"
"5df11e6cdc85350234932daa","pointArc_task_43","49","numericResponse","0.45","16252","","","","","pointArc","","","","130"
"5df11e6cdc85350234932daa","pointArc_task_43","49","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_36","50","pixelResponse","28","13954","","","","","pointArc","","","","107"
"5df11e6cdc85350234932daa","pointArc_task_36","50","numericResponse","0.86","13954","","","","","pointArc","","","","107"
"5df11e6cdc85350234932daa","pointArc_task_36","50","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":41,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_30","51","pixelResponse","106","16206","","","","","pointArc","","","","93"
"5df11e6cdc85350234932daa","pointArc_task_30","51","numericResponse","0.47","16206","","","","","pointArc","","","","93"
"5df11e6cdc85350234932daa","pointArc_task_30","51","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_32","52","pixelResponse","112.00000000000001","12048","","","","","pointArc","","","","95"
"5df11e6cdc85350234932daa","pointArc_task_32","52","numericResponse","0.44","12048","","","","","pointArc","","","","95"
"5df11e6cdc85350234932daa","pointArc_task_32","52","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_2","53","pixelResponse","95.99999999999999","14877","","","","","pointArc","","","","9"
"5df11e6cdc85350234932daa","pointArc_task_2","53","numericResponse","0.52","14877","","","","","pointArc","","","","9"
"5df11e6cdc85350234932daa","pointArc_task_2","53","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":56,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_12","54","pixelResponse","110.00000000000001","13735","","","","","pointArc","","","","35"
"5df11e6cdc85350234932daa","pointArc_task_12","54","numericResponse","0.45","13735","","","","","pointArc","","","","35"
"5df11e6cdc85350234932daa","pointArc_task_12","54","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
"5df11e6cdc85350234932daa","pointArc_task_9","55","pixelResponse","110.00000000000001","17078","","","","","pointArc","","","","32"
"5df11e6cdc85350234932daa","pointArc_task_9","55","numericResponse","0.45","17078","","","","","pointArc","","","","32"
"5df11e6cdc85350234932daa","pointArc_task_9","55","windowEvents","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","",""
